Year,State,Age Group,State Rate,State Births,US Births,US Birth Rate,Unit
2014,Pennsylvania,18-19 years,32.7,"5,798","182,287",43.8,"per 1,000"
2014,Rhode Island,18-19 years,24.3,445,"182,287",43.8,"per 1,000"
2014,South Carolina,18-19 years,50.1,"3,111","182,287",43.8,"per 1,000"
2014,South Dakota,18-19 years,44.6,519,"182,287",43.8,"per 1,000"
2014,Tennessee,18-19 years,62.7,"5,061","182,287",43.8,"per 1,000"
2014,Texas,18-19 years,67.7,"24,419","182,287",43.8,"per 1,000"
2014,Total U.S.,18-19 years,43.8,"182,287","182,287",43.8,"per 1,000"
2014,Utah,18-19 years,37.9,"1,625","182,287",43.8,"per 1,000"
2014,Vermont,18-19 years,23.6,245,"182,287",43.8,"per 1,000"
2014,Virginia,18-19 years,33.2,"3,681","182,287",43.8,"per 1,000"
2014,Washington,18-19 years,36.2,"3,014","182,287",43.8,"per 1,000"
2014,West Virginia,18-19 years,66.9,"1,466","182,287",43.8,"per 1,000"
2014,Wisconsin,18-19 years,33,"2,554","182,287",43.8,"per 1,000"
2014,Wyoming,18-19 years,58.7,415,"182,287",43.8,"per 1,000"
2015,Alabama,18-19 years,55.8,"3,444","168,531",40.7,"per 1,000"
2015,Alaska,18-19 years,63.8,520,"168,531",40.7,"per 1,000"
2015,Arizona,18-19 years,48.2,"4,307","168,531",40.7,"per 1,000"
2015,Arkansas,18-19 years,72.4,"2,764","168,531",40.7,"per 1,000"
2015,California,18-19 years,34.6,"17,727","168,531",40.7,"per 1,000"
2015,Colorado,18-19 years,35.9,"2,418","168,531",40.7,"per 1,000"
2015,Connecticut,18-19 years,17.7,917,"168,531",40.7,"per 1,000"
2015,Delaware,18-19 years,31.5,398,"168,531",40.7,"per 1,000"
2015,District of Columbia,18-19 years,30.5,360,"168,531",40.7,"per 1,000"
2015,Florida,18-19 years,39.7,"8,854","168,531",40.7,"per 1,000"
2015,Georgia,18-19 years,47.4,"6,440","168,531",40.7,"per 1,000"
2015,Hawaii,18-19 years,40.7,605,"168,531",40.7,"per 1,000"
2015,Idaho,18-19 years,44.9,988,"168,531",40.7,"per 1,000"
2015,Illinois,18-19 years,38.5,"6,306","168,531",40.7,"per 1,000"
2015,Indiana,18-19 years,48.7,"4,314","168,531",40.7,"per 1,000"
2015,Iowa,18-19 years,33.5,"1,477","168,531",40.7,"per 1,000"
2015,Kansas,18-19 years,48.9,"1,903","168,531",40.7,"per 1,000"
2015,Kentucky,18-19 years,61.9,"3,383","168,531",40.7,"per 1,000"
2015,Louisiana,18-19 years,65.1,"3,689","168,531",40.7,"per 1,000"
2015,Maine,18-19 years,29.8,480,"168,531",40.7,"per 1,000"
2015,Maryland,18-19 years,29.6,"2,267","168,531",40.7,"per 1,000"
2015,Massachusetts,18-19 years,15.3,"1,601","168,531",40.7,"per 1,000"
2015,Michigan,18-19 years,36.8,"4,823","168,531",40.7,"per 1,000"
2015,Minnesota,18-19 years,25.7,"1,792","168,531",40.7,"per 1,000"
2015,Mississippi,18-19 years,62.8,"2,555","168,531",40.7,"per 1,000"
2015,Missouri,18-19 years,47.6,"3,631","168,531",40.7,"per 1,000"
2015,Montana,18-19 years,48.2,590,"168,531",40.7,"per 1,000"
2015,Nebraska,18-19 years,39.1,"1,018","168,531",40.7,"per 1,000"
2015,Nevada,18-19 years,56,"1,732","168,531",40.7,"per 1,000"
2015,New Hampshire,18-19 years,19.5,367,"168,531",40.7,"per 1,000"
2015,New Jersey,18-19 years,23.3,"2,456","168,531",40.7,"per 1,000"
2015,New Mexico,18-19 years,61.4,"1,626","168,531",40.7,"per 1,000"
2015,New York,18-19 years,25.4,"6,541","168,531",40.7,"per 1,000"
2015,North Carolina,18-19 years,42.1,"5,535","168,531",40.7,"per 1,000"
2015,North Dakota,18-19 years,36.6,399,"168,531",40.7,"per 1,000"
2015,Ohio,18-19 years,43.4,"6,462","168,531",40.7,"per 1,000"
2015,Oklahoma,18-19 years,64.2,"3,166","168,531",40.7,"per 1,000"
2015,Oregon,18-19 years,36.1,"1,710","168,531",40.7,"per 1,000"
2015,Pennsylvania,18-19 years,30.3,"5,301","168,531",40.7,"per 1,000"
2015,Rhode Island,18-19 years,21.4,389,"168,531",40.7,"per 1,000"
2015,South Carolina,18-19 years,47.8,"2,978","168,531",40.7,"per 1,000"
2015,South Dakota,18-19 years,50.2,565,"168,531",40.7,"per 1,000"
2015,Tennessee,18-19 years,58.8,"4,687","168,531",40.7,"per 1,000"
2015,Texas,18-19 years,63,"22,983","168,531",40.7,"per 1,000"
2015,Total U.S.,18-19 years,40.7,"168,531","168,531",40.7,"per 1,000"
2015,Utah,18-19 years,34.5,"1,532","168,531",40.7,"per 1,000"
2015,Vermont,18-19 years,19.8,202,"168,531",40.7,"per 1,000"
2015,Virginia,18-19 years,31.3,"3,452","168,531",40.7,"per 1,000"
2015,Washington,18-19 years,33.9,"2,816","168,531",40.7,"per 1,000"
2015,West Virginia,18-19 years,61.6,"1,320","168,531",40.7,"per 1,000"
2015,Wisconsin,18-19 years,30.4,"2,334","168,531",40.7,"per 1,000"
2015,Wyoming,18-19 years,59.2,407,"168,531",40.7,"per 1,000"
2016,Alabama,15-17 years,12.9,"1,231","54,741",8.8,"per 1,000"
2016,Alaska,15-17 years,7.9,114,"54,741",8.8,"per 1,000"
2016,Arizona,15-17 years,10.4,"1,426","54,741",8.8,"per 1,000"
2016,Arkansas,15-17 years,14,823,"54,741",8.8,"per 1,000"
2016,California,15-17 years,7.4,"5,617","54,741",8.8,"per 1,000"
2016,Colorado,15-17 years,7.9,815,"54,741",8.8,"per 1,000"
2016,Connecticut,15-17 years,3.8,262,"54,741",8.8,"per 1,000"
2016,Delaware,15-17 years,8.5,148,"54,741",8.8,"per 1,000"
2016,District of Columbia,15-17 years,18.1,140,"54,741",8.8,"per 1,000"
2016,Florida,15-17 years,8.1,"2,860","54,741",8.8,"per 1,000"
2016,Georgia,15-17 years,10.2,"2,182","54,741",8.8,"per 1,000"
2016,Hawaii,15-17 years,6.4,149,"54,741",8.8,"per 1,000"
2016,Idaho,15-17 years,7.7,280,"54,741",8.8,"per 1,000"
2016,Illinois,15-17 years,8,"2,018","54,741",8.8,"per 1,000"
2016,Indiana,15-17 years,9.7,"1,300","54,741",8.8,"per 1,000"
2016,Iowa,15-17 years,6.6,396,"54,741",8.8,"per 1,000"
2016,Kansas,15-17 years,9.5,551,"54,741",8.8,"per 1,000"
2016,Kentucky,15-17 years,12,"1,018","54,741",8.8,"per 1,000"
2016,Louisiana,15-17 years,12.7,"1,163","54,741",8.8,"per 1,000"
2016,Maine,15-17 years,4.7,107,"54,741",8.8,"per 1,000"
2016,Maryland,15-17 years,7.2,816,"54,741",8.8,"per 1,000"
2016,Massachusetts,15-17 years,3.9,477,"54,741",8.8,"per 1,000"
2016,Michigan,15-17 years,7.2,"1,410","54,741",8.8,"per 1,000"
2016,Minnesota,15-17 years,4.9,512,"54,741",8.8,"per 1,000"
2016,Mississippi,15-17 years,15,919,"54,741",8.8,"per 1,000"
2016,Missouri,15-17 years,9.4,"1,101","54,741",8.8,"per 1,000"
2016,Montana,15-17 years,9.3,169,"54,741",8.8,"per 1,000"
2016,Nebraska,15-17 years,8.5,318,"54,741",8.8,"per 1,000"
2016,Nevada,15-17 years,9.8,538,"54,741",8.8,"per 1,000"
2016,New Hampshire,15-17 years,3.6,85,"54,741",8.8,"per 1,000"
2016,New Jersey,15-17 years,4.6,791,"54,741",8.8,"per 1,000"
2016,New Mexico,15-17 years,15.1,624,"54,741",8.8,"per 1,000"
2016,New York,15-17 years,5.8,"2,042","54,741",8.8,"per 1,000"
2016,North Carolina,15-17 years,9.7,"1,909","54,741",8.8,"per 1,000"
2016,North Dakota,15-17 years,8.6,108,"54,741",8.8,"per 1,000"
2016,Ohio,15-17 years,9,"2,030","54,741",8.8,"per 1,000"
2016,Oklahoma,15-17 years,14.3,"1,102","54,741",8.8,"per 1,000"
2016,Oregon,15-17 years,6.6,480,"54,741",8.8,"per 1,000"
2016,Pennsylvania,15-17 years,7.2,"1,662","54,741",8.8,"per 1,000"
2016,Rhode Island,15-17 years,5.8,108,"54,741",8.8,"per 1,000"
2016,South Carolina,15-17 years,10.1,937,"54,741",8.8,"per 1,000"
2016,South Dakota,15-17 years,12.5,200,"54,741",8.8,"per 1,000"
2016,Tennessee,15-17 years,11.1,"1,404","54,741",8.8,"per 1,000"
2016,Texas,15-17 years,15.1,"8,936","54,741",8.8,"per 1,000"
2016,Total U.S.,15-17 years,8.8,"54,741","54,741",8.8,"per 1,000"
2016,Utah,15-17 years,6.2,447,"54,741",8.8,"per 1,000"
2016,Vermont,15-17 years,4.7,50,"54,741",8.8,"per 1,000"
2016,Virginia,15-17 years,6.2,965,"54,741",8.8,"per 1,000"
2016,Washington,15-17 years,6.5,854,"54,741",8.8,"per 1,000"
2016,West Virginia,15-17 years,11.7,373,"54,741",8.8,"per 1,000"
2016,Wisconsin,15-17 years,6.1,674,"54,741",8.8,"per 1,000"
2016,Wyoming,15-17 years,9.4,100,"54,741",8.8,"per 1,000"
2016,Alabama,15-19 years,28.4,"4,480","209,809",20.3,"per 1,000"
2016,Alaska,15-19 years,25.8,583,"209,809",20.3,"per 1,000"
2016,Arizona,15-19 years,23.6,"5,357","209,809",20.3,"per 1,000"
2016,Arkansas,15-19 years,34.6,"3,372","209,809",20.3,"per 1,000"
2016,California,15-19 years,17,"21,412","209,809",20.3,"per 1,000"
2016,Colorado,15-19 years,17.8,"3,068","209,809",20.3,"per 1,000"
2016,Connecticut,15-19 years,9.4,"1,136","209,809",20.3,"per 1,000"
2016,Delaware,15-19 years,19.5,583,"209,809",20.3,"per 1,000"
2016,District of Columbia,15-19 years,24,460,"209,809",20.3,"per 1,000"
2016,Florida,15-19 years,19.3,"11,195","209,809",20.3,"per 1,000"
2016,Georgia,15-19 years,23.6,"8,248","209,809",20.3,"per 1,000"
2016,Hawaii,15-19 years,19.2,728,"209,809",20.3,"per 1,000"
2016,Idaho,15-19 years,20.1,"1,171","209,809",20.3,"per 1,000"
2016,Illinois,15-19 years,18.7,"7,729","209,809",20.3,"per 1,000"
2016,Indiana,15-19 years,23.6,"5,255","209,809",20.3,"per 1,000"
2016,Iowa,15-19 years,17.2,"1,804","209,809",20.3,"per 1,000"
2016,Kansas,15-19 years,21.9,"2,125","209,809",20.3,"per 1,000"
2016,Kentucky,15-19 years,30.9,"4,331","209,809",20.3,"per 1,000"
2016,Louisiana,15-19 years,30.6,"4,545","209,809",20.3,"per 1,000"
2016,Maine,15-19 years,14.7,574,"209,809",20.3,"per 1,000"
2016,Maryland,15-19 years,15.9,"3,017","209,809",20.3,"per 1,000"
2016,Massachusetts,15-19 years,8.5,"1,932","209,809",20.3,"per 1,000"
2016,Michigan,15-19 years,17.7,"5,792","209,809",20.3,"per 1,000"
2016,Minnesota,15-19 years,12.6,"2,200","209,809",20.3,"per 1,000"
2016,Mississippi,15-19 years,32.6,"3,326","209,809",20.3,"per 1,000"
2016,Missouri,15-19 years,23.4,"4,505","209,809",20.3,"per 1,000"
2016,Montana,15-19 years,23.7,720,"209,809",20.3,"per 1,000"
2016,Nebraska,15-19 years,19.1,"1,213","209,809",20.3,"per 1,000"
2016,Nevada,15-19 years,24.2,"2,078","209,809",20.3,"per 1,000"
2016,New Hampshire,15-19 years,9.3,392,"209,809",20.3,"per 1,000"
2016,New Jersey,15-19 years,11,"3,060","209,809",20.3,"per 1,000"
2016,New Mexico,15-19 years,29.8,"2,019","209,809",20.3,"per 1,000"
2016,New York,15-19 years,13.2,"8,003","209,809",20.3,"per 1,000"
2016,North Carolina,15-19 years,21.8,"7,190","209,809",20.3,"per 1,000"
2016,North Dakota,15-19 years,20.3,469,"209,809",20.3,"per 1,000"
2016,Ohio,15-19 years,21.8,"8,151","209,809",20.3,"per 1,000"
2016,Oklahoma,15-19 years,33.4,"4,250","209,809",20.3,"per 1,000"
2016,Oregon,15-19 years,16.6,"2,004","209,809",20.3,"per 1,000"
2016,Pennsylvania,15-19 years,15.8,"6,385","209,809",20.3,"per 1,000"
2016,Rhode Island,15-19 years,12.9,474,"209,809",20.3,"per 1,000"
2016,South Carolina,15-19 years,23.7,"3,695","209,809",20.3,"per 1,000"
2016,South Dakota,15-19 years,25.1,681,"209,809",20.3,"per 1,000"
2016,Tennessee,15-19 years,28,"5,766","209,809",20.3,"per 1,000"
2016,Texas,15-19 years,31,"29,765","209,809",20.3,"per 1,000"
2016,Total U.S.,15-19 years,20.3,"209,809","209,809",20.3,"per 1,000"
2016,Utah,15-19 years,15.6,"1,829","209,809",20.3,"per 1,000"
2016,Vermont,15-19 years,10.3,213,"209,809",20.3,"per 1,000"
2016,Virginia,15-19 years,15.5,"4,114","209,809",20.3,"per 1,000"
2016,Washington,15-19 years,16.6,"3,584","209,809",20.3,"per 1,000"
2016,West Virginia,15-19 years,29.3,"1,555","209,809",20.3,"per 1,000"
2016,Wisconsin,15-19 years,15,"2,808","209,809",20.3,"per 1,000"
2016,Wyoming,15-19 years,26.1,463,"209,809",20.3,"per 1,000"
2016,Alabama,18-19 years,52.1,"3,249","155,068",37.5,"per 1,000"
2016,Alaska,18-19 years,57.9,469,"155,068",37.5,"per 1,000"
2016,Arizona,18-19 years,43.5,"3,931","155,068",37.5,"per 1,000"
2016,Arkansas,18-19 years,66.4,"2,549","155,068",37.5,"per 1,000"
2016,California,18-19 years,31.2,"15,795","155,068",37.5,"per 1,000"
2016,Colorado,18-19 years,32.7,"2,253","155,068",37.5,"per 1,000"
2016,Connecticut,18-19 years,17.1,874,"155,068",37.5,"per 1,000"
2016,Delaware,18-19 years,34.6,435,"155,068",37.5,"per 1,000"
2016,District of Columbia,18-19 years,27.9,320,"155,068",37.5,"per 1,000"
2016,Florida,18-19 years,37,"8,335","155,068",37.5,"per 1,000"
2016,Georgia,18-19 years,44.4,"6,066","155,068",37.5,"per 1,000"
2016,Hawaii,18-19 years,39.8,579,"155,068",37.5,"per 1,000"
2016,Idaho,18-19 years,40.7,891,"155,068",37.5,"per 1,000"
2016,Illinois,18-19 years,35.6,"5,711","155,068",37.5,"per 1,000"
2016,Indiana,18-19 years,44.6,"3,955","155,068",37.5,"per 1,000"
2016,Iowa,18-19 years,31.5,"1,408","155,068",37.5,"per 1,000"
2016,Kansas,18-19 years,40.6,"1,574","155,068",37.5,"per 1,000"
2016,Kentucky,18-19 years,59.5,"3,313","155,068",37.5,"per 1,000"
2016,Louisiana,18-19 years,59.6,"3,382","155,068",37.5,"per 1,000"
2016,Maine,18-19 years,29.1,467,"155,068",37.5,"per 1,000"
2016,Maryland,18-19 years,29.1,"2,201","155,068",37.5,"per 1,000"
2016,Massachusetts,18-19 years,13.9,"1,455","155,068",37.5,"per 1,000"
2016,Michigan,18-19 years,33.4,"4,382","155,068",37.5,"per 1,000"
2016,Minnesota,18-19 years,24.4,"1,688","155,068",37.5,"per 1,000"
2016,Mississippi,18-19 years,59.2,"2,407","155,068",37.5,"per 1,000"
2016,Missouri,18-19 years,44.8,"3,404","155,068",37.5,"per 1,000"
2016,Montana,18-19 years,45.3,551,"155,068",37.5,"per 1,000"
2016,Nebraska,18-19 years,34.3,895,"155,068",37.5,"per 1,000"
2016,Nevada,18-19 years,49.9,"1,540","155,068",37.5,"per 1,000"
2016,New Hampshire,18-19 years,16.8,307,"155,068",37.5,"per 1,000"
2016,New Jersey,18-19 years,21.6,"2,269","155,068",37.5,"per 1,000"
2016,New Mexico,18-19 years,53,"1,395","155,068",37.5,"per 1,000"
2016,New York,18-19 years,23.5,"5,961","155,068",37.5,"per 1,000"
2016,North Carolina,18-19 years,39.7,"5,281","155,068",37.5,"per 1,000"
2016,North Dakota,18-19 years,34.1,361,"155,068",37.5,"per 1,000"
2016,Ohio,18-19 years,41.2,"6,121","155,068",37.5,"per 1,000"
2016,Oklahoma,18-19 years,63.2,"3,148","155,068",37.5,"per 1,000"
2016,Oregon,18-19 years,31.8,"1,524","155,068",37.5,"per 1,000"
2016,Pennsylvania,18-19 years,27.5,"4,723","155,068",37.5,"per 1,000"
2016,Rhode Island,18-19 years,20.2,366,"155,068",37.5,"per 1,000"
2016,South Carolina,18-19 years,43.8,"2,758","155,068",37.5,"per 1,000"
2016,South Dakota,18-19 years,43.2,481,"155,068",37.5,"per 1,000"
2016,Tennessee,18-19 years,54.7,"4,362","155,068",37.5,"per 1,000"
2016,Texas,18-19 years,56.5,"20,829","155,068",37.5,"per 1,000"
2016,Total U.S.,18-19 years,37.5,"155,068","155,068",37.5,"per 1,000"
2016,Utah,18-19 years,30.7,"1,382","155,068",37.5,"per 1,000"
2016,Vermont,18-19 years,16.1,163,"155,068",37.5,"per 1,000"
2016,Virginia,18-19 years,28.7,"3,149","155,068",37.5,"per 1,000"
2016,Washington,18-19 years,32.5,"2,730","155,068",37.5,"per 1,000"
2016,West Virginia,18-19 years,56.1,"1,182","155,068",37.5,"per 1,000"
2016,Wisconsin,18-19 years,27.9,"2,134","155,068",37.5,"per 1,000"
2016,Wyoming,18-19 years,51.2,363,"155,068",37.5,"per 1,000"
2017,Alabama,15-17 years,11.4,"1,076","48,547",7.9,"per 1,000"
2017,Alaska,15-17 years,8,114,"48,547",7.9,"per 1,000"
2017,Arizona,15-17 years,9.4,"1,284","48,547",7.9,"per 1,000"
2017,Arkansas,15-17 years,12.9,750,"48,547",7.9,"per 1,000"
2017,California,15-17 years,6.4,"4,782","48,547",7.9,"per 1,000"
2017,Colorado,15-17 years,6.8,709,"48,547",7.9,"per 1,000"
2017,Connecticut,15-17 years,4,272,"48,547",7.9,"per 1,000"
2017,Delaware,15-17 years,9.4,161,"48,547",7.9,"per 1,000"
2017,District of Columbia,15-17 years,16,125,"48,547",7.9,"per 1,000"
2017,Florida,15-17 years,7.1,"2,559","48,547",7.9,"per 1,000"
2017,Georgia,15-17 years,8.9,"1,910","48,547",7.9,"per 1,000"
2017,Hawaii,15-17 years,6.2,142,"48,547",7.9,"per 1,000"
2017,Idaho,15-17 years,5.8,216,"48,547",7.9,"per 1,000"
2017,Illinois,15-17 years,7.2,"1,799","48,547",7.9,"per 1,000"
2017,Indiana,15-17 years,8.9,"1,190","48,547",7.9,"per 1,000"
2017,Iowa,15-17 years,6.6,396,"48,547",7.9,"per 1,000"
2017,Kansas,15-17 years,7.9,459,"48,547",7.9,"per 1,000"
2017,Kentucky,15-17 years,10.4,870,"48,547",7.9,"per 1,000"
2017,Louisiana,15-17 years,11.5,"1,041","48,547",7.9,"per 1,000"
2017,Maine,15-17 years,4.7,105,"48,547",7.9,"per 1,000"
2017,Maryland,15-17 years,6.3,713,"48,547",7.9,"per 1,000"
2017,Massachusetts,15-17 years,3.7,455,"48,547",7.9,"per 1,000"
2017,Michigan,15-17 years,6.8,"1,314","48,547",7.9,"per 1,000"
2017,Minnesota,15-17 years,4.5,475,"48,547",7.9,"per 1,000"
2017,Mississippi,15-17 years,13.2,796,"48,547",7.9,"per 1,000"
2017,Missouri,15-17 years,8.6,999,"48,547",7.9,"per 1,000"
2017,Montana,15-17 years,8.2,150,"48,547",7.9,"per 1,000"
2017,Nebraska,15-17 years,7.6,290,"48,547",7.9,"per 1,000"
2017,Nevada,15-17 years,8.7,484,"48,547",7.9,"per 1,000"
2017,New Hampshire,15-17 years,2.9,68,"48,547",7.9,"per 1,000"
2017,New Jersey,15-17 years,4,685,"48,547",7.9,"per 1,000"
2017,New Mexico,15-17 years,14.2,581,"48,547",7.9,"per 1,000"
2017,New York,15-17 years,5.2,"1,800","48,547",7.9,"per 1,000"
2017,North Carolina,15-17 years,8.9,"1,749","48,547",7.9,"per 1,000"
2017,North Dakota,15-17 years,6.2,78,"48,547",7.9,"per 1,000"
2017,Ohio,15-17 years,8.3,"1,865","48,547",7.9,"per 1,000"
2017,Oklahoma,15-17 years,12.5,969,"48,547",7.9,"per 1,000"
2017,Oregon,15-17 years,5.2,377,"48,547",7.9,"per 1,000"
2017,Pennsylvania,15-17 years,6.5,"1,482","48,547",7.9,"per 1,000"
2017,Rhode Island,15-17 years,5.2,95,"48,547",7.9,"per 1,000"
2017,South Carolina,15-17 years,9.2,862,"48,547",7.9,"per 1,000"
2017,South Dakota,15-17 years,9.1,147,"48,547",7.9,"per 1,000"
2017,Tennessee,15-17 years,10.4,"1,313","48,547",7.9,"per 1,000"
2017,Texas,15-17 years,12.9,"7,755","48,547",7.9,"per 1,000"
2017,Total U.S.,15-17 years,7.9,"48,547","48,547",7.9,"per 1,000"
2017,Utah,15-17 years,5.8,421,"48,547",7.9,"per 1,000"
2017,Vermont,15-17 years,3.6,37,"48,547",7.9,"per 1,000"
2017,Virginia,15-17 years,5.9,913,"48,547",7.9,"per 1,000"
2017,Washington,15-17 years,5.5,730,"48,547",7.9,"per 1,000"
2017,West Virginia,15-17 years,9.3,290,"48,547",7.9,"per 1,000"
2017,Wisconsin,15-17 years,5.5,605,"48,547",7.9,"per 1,000"
2018,Alabama,15-17 years,10.6,979,"44,291",7.2,"per 1,000"
2018,Alaska,15-17 years,5.6,79,"44,291",7.2,"per 1,000"
2018,Arizona,15-17 years,8.9,"1,218","44,291",7.2,"per 1,000"
2018,Arkansas,15-17 years,12.1,699,"44,291",7.2,"per 1,000"
2018,California,15-17 years,5.7,"4,195","44,291",7.2,"per 1,000"
2018,Colorado,15-17 years,6.1,643,"44,291",7.2,"per 1,000"
2018,Connecticut,15-17 years,3.1,211,"44,291",7.2,"per 1,000"
2018,Delaware,15-17 years,7.1,121,"44,291",7.2,"per 1,000"
2018,District of Columbia,15-17 years,16,125,"44,291",7.2,"per 1,000"
2018,Florida,15-17 years,6.7,"2,360","44,291",7.2,"per 1,000"
2018,Georgia,15-17 years,8.8,"1,885","44,291",7.2,"per 1,000"
2018,Hawaii,15-17 years,7,160,"44,291",7.2,"per 1,000"
2018,Idaho,15-17 years,5.6,211,"44,291",7.2,"per 1,000"
2018,Illinois,15-17 years,6.5,"1,585","44,291",7.2,"per 1,000"
2018,Indiana,15-17 years,8.3,"1,103","44,291",7.2,"per 1,000"
2018,Iowa,15-17 years,6.6,394,"44,291",7.2,"per 1,000"
2018,Kansas,15-17 years,8,461,"44,291",7.2,"per 1,000"
2018,Kentucky,15-17 years,10.6,885,"44,291",7.2,"per 1,000"
2018,Louisiana,15-17 years,11.2,993,"44,291",7.2,"per 1,000"
2018,Maine,15-17 years,4.3,94,"44,291",7.2,"per 1,000"
2018,Maryland,15-17 years,6,671,"44,291",7.2,"per 1,000"
2018,Massachusetts,15-17 years,3,365,"44,291",7.2,"per 1,000"
2018,Michigan,15-17 years,5.9,"1,109","44,291",7.2,"per 1,000"
2018,Minnesota,15-17 years,3.8,402,"44,291",7.2,"per 1,000"
2018,Mississippi,15-17 years,12.1,715,"44,291",7.2,"per 1,000"
2018,Missouri,15-17 years,8.6,982,"44,291",7.2,"per 1,000"
2018,Montana,15-17 years,6.7,124,"44,291",7.2,"per 1,000"
2018,Nebraska,15-17 years,6.7,255,"44,291",7.2,"per 1,000"
2018,Nevada,15-17 years,8.2,455,"44,291",7.2,"per 1,000"
2018,New Hampshire,15-17 years,2.8,67,"44,291",7.2,"per 1,000"
2018,New Jersey,15-17 years,4.2,712,"44,291",7.2,"per 1,000"
2018,New Mexico,15-17 years,11.1,455,"44,291",7.2,"per 1,000"
2018,New York,15-17 years,4.8,"1,642","44,291",7.2,"per 1,000"
2018,North Carolina,15-17 years,7.9,"1,556","44,291",7.2,"per 1,000"
2018,North Dakota,15-17 years,7.5,96,"44,291",7.2,"per 1,000"
2018,Ohio,15-17 years,7.5,"1,666","44,291",7.2,"per 1,000"
2018,Oklahoma,15-17 years,10.7,824,"44,291",7.2,"per 1,000"
2018,Oregon,15-17 years,5,358,"44,291",7.2,"per 1,000"
2018,Pennsylvania,15-17 years,6.4,"1,447","44,291",7.2,"per 1,000"
2018,Rhode Island,15-17 years,6.1,110,"44,291",7.2,"per 1,000"
2018,South Carolina,15-17 years,9.1,844,"44,291",7.2,"per 1,000"
2018,South Dakota,15-17 years,9.9,162,"44,291",7.2,"per 1,000"
2018,Tennessee,15-17 years,9.5,"1,192","44,291",7.2,"per 1,000"
2018,Texas,15-17 years,11.4,"6,904","44,291",7.2,"per 1,000"
2018,Total U.S.,15-17 years,7.2,"44,291","44,291",7.2,"per 1,000"
2018,Utah,15-17 years,4.9,364,"44,291",7.2,"per 1,000"
2018,Vermont,15-17 years,2.5,26,"44,291",7.2,"per 1,000"
2018,Virginia,15-17 years,5.7,885,"44,291",7.2,"per 1,000"
2018,Washington,15-17 years,4.8,634,"44,291",7.2,"per 1,000"
2018,West Virginia,15-17 years,8.4,260,"44,291",7.2,"per 1,000"
2018,Wisconsin,15-17 years,5,541,"44,291",7.2,"per 1,000"
2018,Wyoming,15-17 years,6.3,67,"44,291",7.2,"per 1,000"
2017,Alabama,15-19 years,27,"4,241","194,377",18.8,"per 1,000"
